"","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","percent_change_height","percent_change_number_leaves","percent_change_number_herb_damaged","percent_change_number_fungal_damaged","percent_change_number_necrotic_damaged","percent_change_percent_herb","percent_change_percent_necrose","percent_change_percent_fungal","tot_veg","herb_max","grass","fern","herbaceous","woody","rock","deadwood","leaflitter","moss","saplings","seedlings","delta_height","delta_number_leaves","delta_number_herb_damaged","delta_number_fungal_damaged","delta_number_necrotic_damaged","delta_percent_herb","delta_percent_necrose","delta_percent_fungal"
"844","b","bt29","bt29-iiiv",1,"1221","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA
"845","b","bt29","bt29-iiiv",1,"1282","quercus phillyreoides","quercus","fagaceae","tree","R",NA,NA,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA
"846","b","bt29","bt29-iiiv",1,"1298","camellia fraterna","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA
"847","b","bt29","bt29-iiiv",1,"1372","camellia fraterna","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA
"848","b","bt29","bt29-iiiv",1,"211","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",-100,-100,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,-16,-13,0,0,0,0,0,0
"849","b","bt29","bt29-iiiv",1,"259","cinnamomum camphora","cinnamomum","lauraceae","tree","II",NA,NA,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA
"850","b","bt29","bt29-iiiv",1,"30","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",-12.5,0,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,-14,0,30,0,105,0.0666666666666667,0.233333333333333,0
"851","b","bt29","bt29-iiiv",1,"475","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",28.2051282051282,-88.5714285714286,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,11,-62,1,0,4,0.125,0.5,0
"852","b","bt29","bt29-iiiv",1,"571","itea omeiensis","itea","iteaceae","shrub","II",28.5714285714286,-11.7647058823529,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,6,-2,1,0,0,0.0666666666666667,0,0
"853","b","bt29","bt29-iiiv",1,"839","camellia fraterna","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA
"854","b","bt29","bt29-iiiv",1,"839","itea omeiensis","itea","iteaceae","shrub","II",3.2258064516129,0,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,1,0,20,7,0,0.2,0,0.07
"855","b","bt29","bt29-iiiv",1,"990","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",42.4242424242424,50,NA,NA,NA,NA,NA,NA,0.3,107,0.15,0.1,0.001,0.02,0,0,0,0,2,13,14,6,4,0,0,0.222222222222222,0,0
"856","b","bt29","bt29-iv",1,"105","castanopsis sclerophylla","castanopsis","fagaceae","tree","II",0,0,NA,NA,NA,NA,NA,NA,0.7,137,0.05,0.6,0.01,0.05,0,0,0.9,0,4,4,0,0,0,0,0,0,0,0
"857","b","bt29","bt29-iv",1,"244","itea omeiensis","itea","iteaceae","shrub","II",-100,-100,NA,NA,NA,NA,NA,NA,0.7,137,0.05,0.6,0.01,0.05,0,0,0.9,0,4,4,-8,-10,0,0,0,0,0,0
"858","b","bu27","bu27-i",2,"1150","machilus grijsi","machilus","lauraceae","shrub/tree","II",NA,NA,NA,NA,NA,NA,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"859","b","bu27","bu27-i",2,"1212","calicarpa sp.","calicarpa","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"860","b","bu27","bu27-i",2,"1215","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"861","b","bu27","bu27-i",2,"1222","machilus grijsi","machilus","lauraceae","shrub/tree","II",NA,NA,NA,NA,NA,NA,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"862","b","bu27","bu27-i",2,"352","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",0,20,-100,NA,NA,-100,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,0,2,-1,0,0,-0.1,0,0
"863","b","bu27","bu27-i",2,"459","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",-10,33.3333333333333,NA,NA,NA,NA,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,-2,7,0,0,0,0,0,0
"864","b","bu27","bu27-i",2,"677x","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"865","b","bu27","bu27-i",2,"93","machilus grijsi","machilus","lauraceae","shrub/tree","II",NA,NA,NA,NA,NA,NA,NA,NA,0.3,104,0.001,0.25,0.01,0.01,0,0,0.05,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"866","b","bu27","bu27-ii",2,"1145","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.1,97,0.001,0.1,0,0,0,0,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"867","b","bu27","bu27-ii",2,"1196","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,97,0.001,0.1,0,0,0,0,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"868","b","bu27","bu27-ii",2,"677","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,97,0.001,0.1,0,0,0,0,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"869","b","bu27","bu27-iii",2,"1161","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,85,0,0.25,0.001,0.01,0,0,0.01,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"870","b","bu27","bu27-iii",2,"1176","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,85,0,0.25,0.001,0.01,0,0,0.01,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"871","b","bu27","bu27-iii",2,"1183","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,85,0,0.25,0.001,0.01,0,0,0.01,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"872","b","bu27","bu27-iii",2,"1198","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,85,0,0.25,0.001,0.01,0,0,0.01,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"873","b","bu27","bu27-iii",2,"684","castanopsis sclerophylla","castanopsis","fagaceae","tree","II",-12.5,-35.7142857142857,NA,NA,NA,NA,NA,NA,0.25,85,0,0.25,0.001,0.01,0,0,0.01,0,1,3,-5,-10,4,0,1,0.222222222222222,0.0555555555555556,0
"874","b","bu27","bu27-iv",2,"1164","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
"875","b","bu27","bu27-iv",2,"1171","lindera reflexa","lindera","lauraceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
"876","b","bu27","bu27-iv",2,"1178","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
"877","b","bu27","bu27-iv",2,"1190","lindera reflexa","lindera","lauraceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
"878","b","bu27","bu27-iv",2,"1214","albizia julibrissin","albizia","fabaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
"879","b","bu27","bu27-iv",2,"1226","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
"880","b","bu27","bu27-iv",2,"153","lindera reflexa","lindera","lauraceae","shrub/tree","EI",80.327868852459,0,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,49,0,17,0,30,0.17,0.3,0
"881","b","bu27","bu27-iv",2,"335","lindera reflexa","lindera","lauraceae","shrub/tree","EI",-100,-100,-100,NA,NA,-100,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,-33,-17,-5,0,0,-0.294117647058824,0,0
"882","b","bu27","bu27-iv",2,"342","itea omeiensis","itea","iteaceae","shrub","II",-23.8095238095238,33.3333333333333,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,-5,1,1,0,0,0.25,0,0
"883","b","bu27","bu27-iv",2,"419","lindera reflexa","lindera","lauraceae","shrub/tree","EI",54.2857142857143,-35.0877192982456,-63.6363636363636,-100,NA,-43.9803439803441,NA,-100,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,19,-20,-7,-3,0,-0.084874348032243,0,-0.0526315789473684
"884","b","bu27","bu27-iv",2,"657","albizia julibrissin","albizia","fabaceae","shrub/tree","EI",-100,-100,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,-94,-100,0,0,0,0,0,0
"885","b","bu27","bu27-iv",2,"668","rhododendron simsii","rhododendron","ericaceae","shrub/tree","II",11.864406779661,52.6315789473684,200,NA,NA,96.5517241379312,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,7,10,2,0,8,0.0508166969147006,0.275862068965517,0
"886","b","bu27","bu27-iv",2,"689","rhododendron simsii","rhododendron","ericaceae","shrub/tree","II",-100,-100,NA,NA,NA,NA,NA,NA,1,113,0.02,0.8,0.02,0.15,0,0,0.5,0,7,0,-31,-7,0,0,0,0,0,0
"887","b","bg28","bg28-i",2,"1155","litsea sp.","litsea","lauraceae","shrub/tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"888","b","bg28","bg28-i",2,"1242","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"889","b","bg28","bg28-i",2,"1265","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"890","b","bg28","bg28-i",2,"1301","litsea sp.","litsea","lauraceae","shrub/tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"891","b","bg28","bg28-i",2,"1326","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"892","b","bg28","bg28-i",2,"447","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",15.7894736842105,194.117647058824,328.571428571429,NA,NA,45.714285714286,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,6,66,23,0,0,0.094117647058824,0,0
"893","b","bg28","bg28-i",2,"636","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI",-100,-100,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,-27,-32,0,0,0,0,0,0
"894","b","bg28","bg28-i",2,"692","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI",-14.6341463414634,-95.4545454545455,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,-6,-21,0,1,0,0,0,1
"895","b","bg28","bg28-i",2,"846","itea omeiensis","itea","iteaceae","shrub","II",25,60,100,NA,NA,25,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,6,6,2,0,0,0.05,0,0
"896","b","bg28","bg28-i",2,"915","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"897","b","bg28","bg28-i",2,"933","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"898","b","bg28","bg28-i",2,"936","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"899","b","bg28","bg28-i",2,"953","itea omeiensis","itea","iteaceae","shrub","II",13.6363636363636,133.333333333333,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,3,8,4,0,0,0.285714285714286,0,0
"900","b","bg28","bg28-i",2,"968","alniphyllum fortunei","alniphyllum","styracaceae","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0.02,0.05,0.03,0.05,0,0,0.25,0.1,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"901","b","bg28","bg28-ii",2,"1162","litsea cubeba","litsea","lauraceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,NA,NA,NA,NA,NA,NA,NA,NA
"902","b","bg28","bg28-ii",2,"1277","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,NA,NA,NA,NA,NA,NA,NA,NA
"903","b","bg28","bg28-ii",2,"788","itea omeiensis","itea","iteaceae","shrub","II",111.111111111111,45.4545454545455,NA,NA,NA,NA,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,10,5,5,0,0,0.3125,0,0
"904","b","bg28","bg28-ii",2,"860","litsea cubeba","litsea","lauraceae","shrub/tree","EI",-9.09090909090909,-20,NA,NA,NA,NA,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,-3,-1,3,0,0,0.75,0,0
"905","b","bg28","bg28-ii",2,"861","litsea cubeba","litsea","lauraceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,NA,NA,NA,NA,NA,NA,NA,NA
"906","b","bg28","bg28-ii",2,"867","premna microphylla","premna","lamiaceae","shrub/tree","EI",41.6666666666667,35.4838709677419,NA,NA,NA,NA,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,10,11,10,0,0,0.238095238095238,0,0
"907","b","bg28","bg28-ii",2,"946","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,NA,NA,NA,NA,NA,NA,NA,NA
"908","b","bg28","bg28-ii",2,"984","itea omeiensis","itea","iteaceae","shrub","II",84.6153846153846,77.7777777777778,100,NA,NA,12.5000000000001,NA,NA,0.15,40,0.05,0.05,0.001,0.05,0,0,0.4,0.01,6,9,11,7,1,1,0,0.013888888888889,0,0.0625
"909","b","bg28","bg28-iii",2,"1192","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"910","b","bg28","bg28-iii",2,"1315","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"911","b","bg28","bg28-iii",2,"1375","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"912","b","bg28","bg28-iii",2,"165","itea omeiensis","itea","iteaceae","shrub","II",3.125,120,0,NA,NA,-54.5454545454544,NA,NA,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,1,24,0,0,0,-0.136363636363636,0,0
"913","b","bg28","bg28-iii",2,"480","itea omeiensis","itea","iteaceae","shrub","II",5.55555555555556,66.6666666666667,1100,NA,NA,620,NA,NA,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,2,8,11,0,0,0.516666666666667,0,0
"914","b","bg28","bg28-iii",2,"732","itea omeiensis","itea","iteaceae","shrub","II",8.33333333333333,-33.3333333333333,-50,-100,NA,-24.9999999999998,NA,-100,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,2,-3,-1,-1,0,-0.055555555555555,0,-0.111111111111111
"915","b","bg28","bg28-iii",2,"917","itea omeiensis","itea","iteaceae","shrub","II",-100,-100,NA,NA,NA,NA,NA,NA,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,-12,-5,0,0,0,0,0,0
"916","b","bg28","bg28-iii",2,"934","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",-100,-100,-100,NA,NA,-100,NA,NA,0.1,20,0,0.05,0.001,0.03,0,0.01,0.7,0.03,5,3,-19,-53,-3,0,0,-0.0566037735849057,0,0
"917","b","bg28","bg28-iv",2,"1266","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.05,20,0.02,0.02,0,0,0,0.01,0.3,0.05,0,3,NA,NA,NA,NA,NA,NA,NA,NA
"918","b","bi25","bi25-i",1,"1","camellia fraterna","camellia","theaceae","shrub/tree","EI",-5,16.6666666666667,NA,NA,NA,NA,NA,NA,0.05,35,0.001,0.04,0.01,0.01,0,0,0.5,0,4,1,-1,1,1,0,0,0.142857142857143,0,0
"919","b","bi25","bi25-i",1,"1208","smilax glabra","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.05,35,0.001,0.04,0.01,0.01,0,0,0.5,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"920","b","bi25","bi25-i",1,"1279","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,35,0.001,0.04,0.01,0.01,0,0,0.5,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"921","b","bi25","bi25-i",1,"1361","smilax china","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.05,35,0.001,0.04,0.01,0.01,0,0,0.5,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"922","b","bi25","bi25-i",1,"2","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-50,78.5714285714286,83.3333333333333,150,NA,2.66666666666681,NA,40.0000000000001,0.05,35,0.001,0.04,0.01,0.01,0,0,0.5,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"923","b","bi25","bi25-i",1,"4","camellia fraterna","camellia","theaceae","shrub/tree","EI",-13.3333333333333,0,-50,NA,NA,-49.9999999999999,NA,NA,0.05,35,0.001,0.04,0.01,0.01,0,0,0.5,0,4,1,-2,0,-1,0,3,-0.166666666666666,0.5,0
"924","b","bi25","bi25-i",1,"884","smilax glabra","smilax","smilacaceae","shrub/liana","EI",8.33333333333333,150,NA,NA,NA,NA,NA,NA,0.05,35,0.001,0.04,0.01,0.01,0,0,0.5,0,4,1,1,3,0,0,0,0,0,0
"925","b","bi25","bi25-ii",1,"1025","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,NA,NA,NA,NA,NA,NA,NA,NA
"926","b","bi25","bi25-ii",1,"1157","litsea cubeba","litsea","lauraceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,NA,NA,NA,NA,NA,NA,NA,NA
"927","b","bi25","bi25-ii",1,"1159","camellia fraterna","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,NA,NA,NA,NA,NA,NA,NA,NA
"928","b","bi25","bi25-ii",1,"1241","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,NA,NA,NA,NA,NA,NA,NA,NA
"929","b","bi25","bi25-ii",1,"1313","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,NA,NA,NA,NA,NA,NA,NA,NA
"930","b","bi25","bi25-ii",1,"1325","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,NA,NA,NA,NA,NA,NA,NA,NA
"931","b","bi25","bi25-ii",1,"1338","camellia fraterna","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,NA,NA,NA,NA,NA,NA,NA,NA
"932","b","bi25","bi25-ii",1,"176","camellia fraterna","camellia","theaceae","shrub/tree","EI",0,20,0,NA,NA,-16.6666666666668,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,0,2,0,0,0,-0.066666666666667,0,0
"933","b","bi25","bi25-ii",1,"229","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",11.1111111111111,25,NA,NA,-100,NA,-100,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,2,3,2,7,-3,0.133333333333333,-0.25,0.466666666666667
"934","b","bi25","bi25-ii",1,"233","camellia fraterna","camellia","theaceae","shrub/tree","EI",-5,31.9148936170213,NA,-60,NA,NA,NA,-69.6774193548387,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,-1,15,5,-3,0,0.0806451612903226,0,-0.074124914207275
"935","b","bi25","bi25-ii",1,"26","unknown sp.","unknown","unknown","unknown",NA,0,0,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,0,0,1,0,0,0.111111111111111,0,0
"936","b","bi25","bi25-ii",1,"265","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",0,-21.7391304347826,200,NA,NA,283.333333333334,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,0,-5,2,0,0,0.123188405797102,0,0
"937","b","bi25","bi25-ii",1,"343","itea omeiensis","itea","iteaceae","shrub","II",25,60,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,2,3,2,0,0,0.25,0,0
"938","b","bi25","bi25-ii",1,"347","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",45.4545454545455,37.5,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,5,9,11,4,0,0.333333333333333,0,0.121212121212121
"939","b","bi25","bi25-ii",1,"362","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","EI",-6.45161290322581,221.428571428571,100,NA,NA,-37.7777777777778,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,-2,31,6,21,0,-0.161904761904762,0,0.466666666666667
"940","b","bi25","bi25-ii",1,"396","itea omeiensis","itea","iteaceae","shrub","II",-8.33333333333333,40,0,100,NA,-28.5714285714286,NA,42.8571428571429,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,-2,12,0,4,0,-0.0285714285714286,0,0.057142857142857
"941","b","bi25","bi25-ii",1,"407","camellia fraterna","camellia","theaceae","shrub/tree","EI",17.6470588235294,-50,-50,NA,NA,0,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,3,-9,-3,4,0,0,0,0.444444444444444
"942","b","bi25","bi25-ii",1,"47","itea omeiensis","itea","iteaceae","shrub","II",56.25,112.5,NA,NA,NA,NA,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,9,9,3,2,0,0.176470588235294,0,0.117647058823529
"943","b","bi25","bi25-ii",1,"95","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP",56.7567567567568,20,200,NA,NA,150,NA,NA,0.2,50,0.001,0.15,0.001,0.05,0,0,0.6,0,12,8,21,30,32,0,0,0.16,0,0
"944","b","bi25","bi25-iii",1,"1153","smilax china","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,90,0.001,0.05,0.001,0.03,0,0,0.67,0,5,6,NA,NA,NA,NA,NA,NA,NA,NA
