"","date","year","site","plot","subplot","type","diversity","id","species","genus","family","growth_form","seed_source_short","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","tot_veg","percent_herb","herb_max","grass","fern","herbaceous","woody","saplings","seedlings","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","rli","soil_h20","soil_ph_k_cl","soil_n","soil_c","soil_c_n","soil_h20_all","soil_ph_k_cl_all","soil_n_all","soil_c_all","soil_c_n_all","notes"
"2007","2023-09-15",2023,"b","bq17","bq17-ii","sapling",8,"267","camellia japonica","camellia","theaceae","shrub/tree","ei","1",41,78,2,0.01,0.01,0,0,NA,NA,5,0.0641025641025641,0.01,0.05,0.15,0.0256410256410256,53,0.05,0.05,0.02,0.03,1,0,NA,0,0.6,NA,0,0.02,7.28828390860476,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"external invader "
"2008","2023-09-15",2023,"b","bq17","bq17-ii.o","sapling",8,"685","actinidia polygama","actinidia","actinidiaceae","liana","ei","1",57,10,9,0.01,0.05,9,0.9,0.01,0.05,0,0,NA,NA,0.35,0.9,48,0.01,0.3,0.02,0.02,1,1,NA,0,0.6,NA,0,0.05,8.27604227151318,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"10 leaves ip; external invader "
"2009","2023-09-15",2023,"b","bq17","bq17-ii.o","sapling",8,"733","smilax china","smilax","smilacaceae","shrub/liana","ei","l",40,23,4,0.01,0.15,0,0,NA,NA,0,0,NA,NA,0.35,0.173913043478261,48,0.01,0.3,0.02,0.02,1,1,NA,0,0.6,NA,0,0.05,8.27604227151318,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"external invader "
"2010","2023-09-15",2023,"b","bq17","bq17-iii","sapling",8,"337","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",54,120,12,0.01,0.1,0,0,NA,NA,12,0.1,0.01,0.05,0.15,0.1,67,0.01,0.15,0.001,0.01,1,3,NA,0,0.4,NA,0,0.1,9.13539558639298,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"4; planted, but not at this site "
"2011","2023-09-15",2023,"b","bq17","bq17-iv","sapling",8,"375","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",47,120,20,0.05,0.1,0,0,NA,NA,0,0,NA,NA,0.6,0.166666666666667,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"4; planted, but not at this site "
"2012","2023-09-15",2023,"b","bq17","bq17-iv","sapling",8,"672","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",41,100,10,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.6,0.1,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"3; internal invader "
"2013","2023-09-15",2023,"b","bq17","bq17-iv","sapling",8,"741","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",70,86,3,0.05,0.2,0,0,NA,NA,0,0,NA,NA,0.6,0.0348837209302326,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"planted, but not at this site "
"2014","2023-09-15",2023,"b","bq17","bq17-iv","sapling",8,"808","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",41,39,2,0.01,0.01,0,0,NA,NA,0,0,NA,NA,0.6,0.0512820512820513,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"external invader "
"2015","2023-09-15",2023,"b","bq17","bq17-iv","sapling",8,"913","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",42,49,6,0.15,0.2,0,0,NA,NA,0,0,NA,NA,0.6,0.122448979591837,104,0.05,0.3,0.05,0.2,5,3,NA,0,0.3,NA,0,0.01,9.15887483303214,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"was 753; external invader "
"2016","2023-09-15",2023,"b","bq17","bq17-iv.o","sapling",8,"618","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",58,150,45,0.1,0.4,0,0,NA,NA,0,0,NA,NA,0.7,0.3,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"5; external invader "
"2017","2023-09-15",2023,"b","bq17","bq17-iv.o","sapling",8,"711","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",184,300,190,0.05,0.2,100,0.333333333333333,0.05,0.2,0,0,NA,NA,0.7,0.633333333333333,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"10; external invader "
"2018","2023-09-15",2023,"b","bq17","bq17-iv.o","sapling",8,"742","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",138,240,112,0.05,0.5,24,0.1,0.05,0.5,0,0,NA,NA,0.7,0.466666666666667,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"8; external invader "
"2019","2023-09-15",2023,"b","bq17","bq17-iv.o","sapling",8,"951","smilax china","smilax","smilacaceae","shrub/liana","ei","l",26,13,2,0.01,0.01,0,0,NA,NA,0,0,NA,NA,0.7,0.153846153846154,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"external invader "
"2020","2023-09-15",2023,"b","bq17","bq17-iv.o","sapling",8,"955","smilax china","smilax","smilacaceae","shrub/liana","ei","l",73,120,48,0.1,0.3,0,0,NA,NA,0,0,NA,NA,0.7,0.4,160,0.15,0.25,0.05,0.25,3,0,NA,0,0.5,NA,0,0,20.5769050079865,4.705,3.66,0.183494292199612,2.2311290204525,10.7966070736377,4.657,3.7,0.152183620631695,1.67214083075523,10.4326799587519,"4; external invader "
"2021","2023-09-15",2023,"b","bu16","bu16-iv","sapling",1,"366","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree","asp","1",111,240,88,0.05,0.3,0,0,NA,NA,16,0.0666666666666667,0.03,0.03,0.9,0.366666666666667,95,0.02,0.7,0.03,0.05,3,3,NA,0,0.15,NA,0,0,48.9532489522038,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"8; planted, but not at this site "
"2022","2023-09-15",2023,"b","bu16","bu16-i","sapling",1,"111","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",30,47,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"external invader "
"2023","2023-09-15",2023,"b","bu16","bu16-i","sapling",1,"144","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","ei","1",52,24,0,NA,NA,0,0,NA,NA,2,0.0833333333333333,0.3,0.5,0.5,0,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"external invader "
"2024","2023-09-15",2023,"b","bu16","bu16-i","sapling",1,"243","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","ei","1",50,33,2,0.01,0.5,0,0,NA,NA,0,0,NA,NA,0.5,0.0606060606060606,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"external invader "
"2025","2023-09-15",2023,"b","bu16","bu16-i","sapling",1,"704","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","ei","1",57,100,3,0.01,0.01,0,0,NA,NA,7,0.07,0.01,0.03,0.5,0.03,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"3; external invader "
"2026","2023-09-15",2023,"b","bu16","bu16-i","sapling",1,"802","lithocarpus glaber","lithocarpus","fagaceae","tree","ii","1",77,65,19,0.01,0.15,0,0,NA,NA,0,0,NA,NA,0.5,0.292307692307692,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"internal invader "
"2027","2023-09-15",2023,"b","bu16","bu16-i",NA,1,"88","ilex ficoidea","ilex","aquifoliaceae","shrub/tree",NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"same individual as 704; na "
"2028","2023-09-15",2023,"b","bu16","bu16-i","sapling",1,"909","smilax china","smilax","smilacaceae","shrub/liana","ei","l",103,20,4,0.03,0.1,0,0,NA,NA,0,0,NA,NA,0.5,0.2,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"external invader "
"2029","2023-09-15",2023,"b","bu16","bu16-i","sapling",1,"911","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","ei","n",60,16,0,NA,NA,0,0,NA,NA,7,0.4375,0.05,0.1,0.5,0,74,0.02,0.4,0.03,0.07,5,0,NA,0,0.8,NA,0.02,0,52.9349850214558,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"external invader "
"2030","2023-09-15",2023,"b","bu16","bu16-iii","sapling",1,"225","manglietia fordiana","manglietia","magnoliaceae","tree","ii","1",16,6,1,0.45,0.45,0,0,NA,NA,0,0,NA,NA,0.7,0.166666666666667,76,0.001,0.7,0.05,0.001,2,4,NA,0,0.5,NA,0,0.1,58.7458155251911,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"internal invader "
"2031","2023-09-15",2023,"b","bu16","bu16-iii",NA,1,"669","manglietia fordiana","manglietia","magnoliaceae","tree","ii","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,76,0.001,0.7,0.05,0.001,2,4,NA,0,0.5,NA,0,0.1,58.7458155251911,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"internal invader "
"2032","2023-09-15",2023,"b","bu16","bu16-iv",NA,1,"226","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree","asp","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,95,0.02,0.7,0.03,0.05,3,3,NA,0,0.15,NA,0,0,48.9532489522038,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"same ijdividual as 366; planted, but not at this site "
"2033","2023-09-15",2023,"b","bu16","bu16-iv","sapling",1,"425","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",56,100,0,NA,NA,0,0,NA,NA,33,0.33,0.01,0.1,0.9,0,95,0.02,0.7,0.03,0.05,3,3,NA,0,0.15,NA,0,0,48.9532489522038,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"3; planted, but not at this site "
"2034","2023-09-15",2023,"b","bu16","bu16-iv","sapling",1,"865","buddleja lindleyana","buddleja","scrophulariaceae","shrub","ei","n",46,120,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.9,0,95,0.02,0.7,0.03,0.05,3,3,NA,0,0.15,NA,0,0,48.9532489522038,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"4; external invader "
"2035","2023-09-15",2023,"b","bu16","bu16-iv","sapling",1,"956","buddleja lindleyana","buddleja","scrophulariaceae","shrub","ei","n",41,63,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.9,0,95,0.02,0.7,0.03,0.05,3,3,NA,0,0.15,NA,0,0,48.9532489522038,4.215,3.425,0.1022794470191,1.14680558443069,10.7938503464497,4.357,3.379,0.11122802644968,1.27863586544991,10.2101847679518,"external invader "
"2036","2023-09-15",2023,"b","bv15","bv15-i","sapling",2,"430","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",39,120,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,117,0.05,0.4,0.01,0.01,1,7,NA,0,0.4,NA,0,0.2,80.3743707093822,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"4; external invader "
"2037","2023-09-15",2023,"b","bv15","bv15-ii","sapling",2,"252","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",50,77,5,0.01,0.03,12,0.155844155844156,0.01,0.1,0,0,NA,NA,0.5,0.0649350649350649,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"external invader "
"2038","2023-09-15",2023,"b","bv15","bv15-ii",NA,2,"261","alniphyllum fortunei","alniphyllum","styracaceae","tree","ii","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"presumed id, absent in sep 23; internal invader "
"2039","2023-09-15",2023,"b","bv15","bv15-ii","seedling",2,"323","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",13,42,2,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.5,0.0476190476190476,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"doube label 393; internal invader "
"2040","2023-09-15",2023,"b","bv15","bv15-ii","sapling",2,"436","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",45,31,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"internal invader "
"2041","2023-09-15",2023,"b","bv15","bv15-ii","sapling",2,"476","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",52,35,0,NA,NA,0,0,NA,NA,6,0.171428571428571,0.01,0.03,0.5,0,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"internal invader "
"2042","2023-09-15",2023,"b","bv15","bv15-ii","sapling",2,"54","camellia fraterna","camellia","theaceae","shrub/tree","ei","1",71,76,5,0.05,0.5,4,0.0526315789473684,0.01,0.05,0,0,NA,NA,0.5,0.0657894736842105,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"external invader "
"2043","2023-09-15",2023,"b","bv15","bv15-ii","sapling",2,"662","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",46,100,7,0.01,0.01,27,0.27,0.01,0.05,0,0,NA,NA,0.5,0.07,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"3; external invader "
"2044","2023-09-15",2023,"b","bv15","bv15-ii","sapling",2,"838","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",44,17,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,0,125,0.02,0.3,0.05,0.15,8,5,NA,0,0.6,NA,0,0,25.023023023023,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"internal invader "
"2045","2023-09-15",2023,"b","bv15","bv15-iii","sapling",2,"239","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",90,210,70,0.1,0.4,14,0.0666666666666667,0.2,0.99,0,0,NA,NA,0.95,0.333333333333333,110,0.1,0.3,0.02,0.5,4,0,NA,0,0.1,NA,0,0,89.3714830710539,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"7; external invader "
"2046","2023-09-15",2023,"b","bv15","bv15-iii","sapling",2,"334","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",59,180,30,0.01,0.2,0,0,NA,NA,0,0,NA,NA,0.95,0.166666666666667,110,0.1,0.3,0.02,0.5,4,0,NA,0,0.1,NA,0,0,89.3714830710539,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"6; planted, but not at this site "
"2047","2023-09-15",2023,"b","bv15","bv15-iii","sapling",2,"605","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",55,12,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.95,0,110,0.1,0.3,0.02,0.5,4,0,NA,0,0.1,NA,0,0,89.3714830710539,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"internal invader "
"2048","2023-09-15",2023,"b","bv15","bv15-iii",NA,2,"68","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,110,0.1,0.3,0.02,0.5,4,0,NA,0,0.1,NA,0,0,89.3714830710539,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"same individual as 334; planted, but not at this site "
"2049","2023-09-15",2023,"b","bv15","bv15-iii","sapling",2,"900","smilax china","smilax","smilacaceae","shrub/liana","ei","l",39,10,5,0.05,0.2,1,0.1,0.1,0.1,0,0,NA,NA,0.95,0.5,110,0.1,0.3,0.02,0.5,4,0,NA,0,0.1,NA,0,0,89.3714830710539,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"external invader "
"2050","2023-09-15",2023,"b","bv15","bv15-iv","sapling",2,"390","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",81,240,8,0.15,0.15,40,0.166666666666667,0.05,0.05,0,0,NA,NA,0.3,0.0333333333333333,98,0.03,0.15,0.03,0.1,2,6,NA,0.02,0.1,NA,0,0,56.6553464001552,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"8; planted, but not at this site "
"2051","2023-09-15",2023,"b","bv15","bv15-iv","sapling",2,"713","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp","1",52,150,10,0.01,0.01,10,0.0666666666666667,0.01,0.01,0,0,NA,NA,0.3,0.0666666666666667,98,0.03,0.15,0.03,0.1,2,6,NA,0.02,0.1,NA,0,0,56.6553464001552,4.945,3.81,0.197934851050377,2.52139937877655,12.7202278598471,4.847,3.768,0.116391685605049,1.23710346221924,10.0897891498852,"5; planted, but not at this site "
"2052","2023-09-16",2023,"b","bm22","bm22-i","sapling",4,"109","itea omeiensis","itea","iteaceae","shrub/tree","ii","1",20,5,4,0.01,0.1,0,0,NA,NA,0,0,NA,NA,0.95,0.8,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"internal invader "
"2053","2023-09-16",2023,"b","bm22","bm22-i",NA,4,"11","crataegus cuneata","crataegus","rosaceae","shrub/tree","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"external invader "
"2054","2023-09-16",2023,"b","bm22","bm22-i","sapling",4,"145","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",74,100,20,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.95,0.2,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"3; external invader "
"2055","2023-09-16",2023,"b","bm22","bm22-i","sapling",4,"151","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","ei","n",19,5,4,0.01,0.05,0,0,NA,NA,0,0,NA,NA,0.95,0.8,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"might be 751; external invader "
"2056","2023-09-16",2023,"b","bm22","bm22-i","seedling",4,"155","crataegus cuneata","crataegus","rosaceae","shrub/tree","ei","1",8,5,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.95,0,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"external invader "
"2057","2023-09-16",2023,"b","bm22","bm22-i","sapling",4,"171","crataegus cuneata","crataegus","rosaceae","shrub/tree","ei","1",16,31,4,0.01,0.1,0,0,NA,NA,7,0.225806451612903,0.01,0.1,0.95,0.129032258064516,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"external invader "
"2058","2023-09-16",2023,"b","bm22","bm22-i","sapling",4,"18","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",43,120,91,0.01,0.1,0,0,NA,NA,32,0.266666666666667,0.01,0.05,0.95,0.758333333333333,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"4; external invader "
"2059","2023-09-16",2023,"b","bm22","bm22-i",NA,4,"193","unknown sp.","unknown","unknown","unknown",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651," "
"2060","2023-09-16",2023,"b","bm22","bm22-i","sapling",4,"195","premna microphylla","premna","lamiaceae","shrub/tree","ei","1",42,14,3,0.2,0.5,5,0.357142857142857,0.01,0.15,0,0,NA,NA,0.95,0.214285714285714,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"external invader "
"2061","2023-09-16",2023,"b","bm22","bm22-i",NA,4,"39","crataegus cuneata","crataegus","rosaceae","shrub/tree","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,65,0.001,0.9,0.001,0.001,9,18,NA,0,0.15,NA,0.001,0,15.8583290422245,4.72,3.63,0.174707360565662,2.18126422166824,12.3471334729921,4.674,3.618,0.121162350475788,1.29043641090393,10.3380218734651,"external invader "
