"date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","tot_veg","herb_max","grass","fern","herbaceous","woody","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","notes","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","notes2","year","type","month","percent_herb","saplings","seedlings"
2024-09-30,"b","bs18","bs18-iii",4,"879","itea omeiensis","itea","iteaceae","shrub",NA,0.9,71,0,0.85,0,0.7,0.1,NA,0.9,20,NA,NA,NA,NA,133,400,NA,0.135,0.2175,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii",4,"676","itea omeiensis","itea","iteaceae","shrub","II",0.9,71,0,0.85,0,0.7,0.1,NA,0.9,20,NA,NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii",4,"676","itea omeiensis","itea","iteaceae","shrub",NA,0.9,71,0,0.85,0,0.7,0.1,NA,0.9,20,NA,NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii",4,"1115","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.9,71,0,0.85,0,0.7,0.1,NA,0.9,20,NA,NA,NA,NA,105,33,NA,0.666666666666667,2.42424242424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii",4,"1138","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.9,71,0,0.85,0,0.7,0.1,NA,0.9,20,NA,NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii",4,"1144","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.9,71,0,0.85,0,0.7,0.1,NA,0.9,20,NA,NA,NA,NA,76.5,48,NA,0.166666666666667,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii",4,"1112","itea omeiensis","itea","iteaceae","shrub","II",0.9,71,0,0.85,0,0.7,0.1,NA,0.9,20,NA,NA,NA,NA,59.5,30,NA,0.433333333333333,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-ii.o",4,"1141","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.57,38,0.02,0.1,0.02,0.45,0.3,NA,0.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seedling",2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-ii.o",4,"1124","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.57,38,0.02,0.1,0.02,0.45,0.3,NA,0.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b",2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-ii.o",4,"914","itea omeiensis","itea","iteaceae","shrub","II",0.57,38,0.02,0.1,0.02,0.45,0.3,NA,0.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-ii.o",4,"914","itea omeiensis","itea","iteaceae","shrub",NA,0.57,38,0.02,0.1,0.02,0.45,0.3,NA,0.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-ii.o",4,"untagged",NA,NA,NA,NA,NA,0.57,38,0.02,0.1,0.02,0.45,0.3,NA,0.3,3,NA,NA,NA,NA,57,11,NA,0.545454545454545,2.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-ii.o",4,"untagged",NA,NA,NA,NA,NA,0.57,38,0.02,0.1,0.02,0.45,0.3,NA,0.3,3,NA,NA,NA,NA,140,180,NA,0.0277777777777778,0.0722222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-ii.o",4,"untagged",NA,NA,NA,NA,NA,0.57,38,0.02,0.1,0.02,0.45,0.3,NA,0.3,3,NA,NA,NA,NA,60,4,NA,1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"985","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3b",2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"985","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3b",2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"1094",NA,"not-liquidambar",NA,"unknown","EI",0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"1116",NA,"not-liquidambar",NA,"unknown","EI",0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"1122",NA,"not-liquidambar",NA,"unknown","EI",0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"985","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,64,56,NA,0.339285714285714,1.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"985","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,64,56,NA,0.339285714285714,1.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"1122",NA,"not-liquidambar",NA,"unknown","EI",0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,NA,63,27,NA,1,3.14814814814815,27,NA,0.37037037037037,0.740740740740741,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-30,"b","bs18","bs18-iii.o",4,"1094",NA,"not-liquidambar",NA,"unknown","EI",0.8,99,0,0.2,0.05,0.15,0.4,NA,0.6,1,NA,NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"710","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",63,110,27,NA,NA,22,0.2,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"710","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",63,110,27,NA,NA,22,0.2,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"628","itea omeiensis","itea","iteaceae","shrub","II",0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",43,39,9,NA,NA,6,0.153846153846154,0.05,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"628","itea omeiensis","itea","iteaceae","shrub",NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",43,39,9,NA,NA,6,0.153846153846154,0.05,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"641","itea omeiensis","itea","iteaceae","shrub","II",0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",48,17,7,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"641","itea omeiensis","itea","iteaceae","shrub",NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",48,17,7,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"724","itea omeiensis","itea","iteaceae","shrub","II",0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"724","itea omeiensis","itea","iteaceae","shrub",NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"841","itea omeiensis","itea","iteaceae","shrub","II",0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",53,42,8,NA,NA,9,0.214285714285714,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"841","itea omeiensis","itea","iteaceae","shrub",NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",53,42,8,NA,NA,9,0.214285714285714,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"1129","itea omeiensis","itea","iteaceae","shrub","II",0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",29,30,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"803","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree","EI",0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",25,7,3,NA,NA,2,0.285714285714286,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"803","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree",NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",25,7,3,NA,NA,2,0.285714285714286,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"1091","seedling","unknown","unknown","unknown",NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"1",5,4,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i",16,"1772","recruit",NA,NA,NA,NA,0.85,65,0,0.5,0,0.2,0.05,0,0.05,NA,0.01,0.05,NA,"n",26,4,2,NA,NA,0,0,NA,NA,0,0,NA,NA,"bigger, but partially broken off plant. maybe lost its tag, looks like an itea",2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"1110","camellia fraterna","camellia","theaceae","shrub/tree","EI",0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",10,6,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"751","camellia sinensis","camellia","theaceae","shrub/tree","EI",0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",30,11,1,NA,NA,2,0.181818181818182,0.02,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"751","camellia sinensis","camellia","theaceae","shrub/tree",NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",30,11,1,NA,NA,2,0.181818181818182,0.02,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"688","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"688","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"792","itea omeiensis","itea","iteaceae","shrub","II",0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",19,15,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"792","itea omeiensis","itea","iteaceae","shrub",NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",19,15,2,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"1114","itea omeiensis","itea","iteaceae","shrub","II",0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",37,9,1,NA,NA,2,0.222222222222222,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"1120","seedling","unknown","unknown","unknown",NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",4,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"1139","seedling","unknown","unknown","unknown",NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"1",6,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"1631","seedling",NA,NA,NA,NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"n",8,8,0,NA,NA,5,0.625,0.02,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"1746","camellia",NA,NA,NA,NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"n",41,120,6,NA,NA,4,0.0333333333333333,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii",16,"1825","camellia",NA,NA,NA,NA,0.4,45,0,0.1,0,0.3,0.01,0,0.45,NA,0.01,0.03,NA,"n",48,75,6,NA,NA,1,0.0133333333333333,0.03,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"919","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"1",92,150,23,NA,NA,5,0.0333333333333333,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"919","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"1",92,150,23,NA,NA,5,0.0333333333333333,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"1104","fraxinus insularis","fraxinus","oleaceae","tree","EI",0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"1",20,7,4,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"929","itea omeiensis","itea","iteaceae","shrub","II",0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"929","itea omeiensis","itea","iteaceae","shrub",NA,0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"1117","seedling","unknown","unknown","unknown",NA,0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"1",13,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"849","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"1",73,110,11,NA,NA,6,0.0545454545454545,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iii",16,"849","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree",NA,0.85,120,0.05,0.45,0,0.35,0,0,0.15,5,0,0,NA,"1",73,110,11,NA,NA,6,0.0545454545454545,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"815","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",88,150,68,NA,NA,8,0.0533333333333333,NA,NA,0,0,NA,NA,"4b",2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"815","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",88,150,68,NA,NA,8,0.0533333333333333,NA,NA,0,0,NA,NA,"4b",2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"1126","camellia fraterna","camellia","theaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",34,31,5,NA,NA,4,0.129032258064516,0.05,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"1137","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",51,120,6,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"952","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",32,63,3,NA,NA,10,0.158730158730159,0.05,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"952","ilex ficoidea","ilex","aquifoliaceae","shrub/tree",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",32,63,3,NA,NA,10,0.158730158730159,0.05,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"311","itea omeiensis","itea","iteaceae","shrub","II",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",54,13,3,NA,NA,3,0.230769230769231,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"311","itea omeiensis","itea","iteaceae","shrub",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",54,13,3,NA,NA,3,0.230769230769231,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"622","itea omeiensis","itea","iteaceae","shrub","II",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",52,21,9,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"622","itea omeiensis","itea","iteaceae","shrub",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",52,21,9,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"1097","smilax china","smilax","smilacaceae","shrub/liana","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",35,21,5,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"220","styrax odoratissmus","styrax","styracaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",67,60,2,NA,NA,1,0.0166666666666667,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"220","styrax odoratissmus","styrax","styracaceae","shrub/tree",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",67,60,2,NA,NA,1,0.0166666666666667,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"630","styrax odoratissmus","styrax","styracaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"630","styrax odoratissmus","styrax","styracaceae","shrub/tree",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"782","styrax odoratissmus","styrax","styracaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",52,29,3,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"782","styrax odoratissmus","styrax","styracaceae","shrub/tree",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",52,29,3,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"954","styrax odoratissmus","styrax","styracaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",72,140,42,NA,NA,2,0.0142857142857143,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"954","styrax odoratissmus","styrax","styracaceae","shrub/tree",NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",72,140,42,NA,NA,2,0.0142857142857143,0.01,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"1123","styrax odoratissmus","styrax","styracaceae","shrub/tree","EI",1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"1",40,49,4,NA,NA,4,0.0816326530612245,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-iv",16,"1583","recruit",NA,NA,NA,NA,1,110,0,0.95,0,0.05,0,0,0,NA,0,0,NA,"n",33,25,5,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i.o",16,"1119","itea omeiensis","itea","iteaceae","shrub","II",0.95,54,0,0.8,0,0.15,0,0,0.05,5,0,0,NA,"1",10,3,0,NA,NA,0,0,NA,NA,0,0,NA,NA,"seedling",2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i.o",16,"1136","itea omeiensis","itea","iteaceae","shrub","II",0.95,54,0,0.8,0,0.15,0,0,0.05,5,0,0,NA,"1",24,18,4,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i.o",16,"1142","itea omeiensis","itea","iteaceae","shrub","II",0.95,54,0,0.8,0,0.15,0,0,0.05,5,0,0,NA,"1",38,19,8,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-i.o",16,"1106","seedling","unknown","unknown","unknown",NA,0.95,54,0,0.8,0,0.15,0,0,0.05,5,0,0,NA,"1",13,5,1,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii.o",16,"854","dalbergia hupeana","dalbergia","fabaceae","tree","EI",1,82,0,0.9,0,0.05,0,0,0,NA,0,0,"cunninghamia (10)","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii.o",16,"854","dalbergia hupeana","dalbergia","fabaceae","tree",NA,1,82,0,0.9,0,0.05,0,0,0,NA,0,0,"cunninghamia (10)","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii.o",16,"1127","seedling","unknown","unknown","unknown",NA,1,82,0,0.9,0,0.05,0,0,0,NA,0,0,"cunninghamia (10)","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii.o",16,"1635","seedling",NA,NA,NA,NA,1,82,0,0.9,0,0.05,0,0,0,NA,0,0,"cunninghamia (10)","n",3,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"b","bs22","bs22-ii.o",16,"1867","seedling",NA,NA,NA,NA,1,82,0,0.9,0,0.05,0,0,0,NA,0,0,"cunninghamia (10)","n",7,2,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
