"","date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","type","survival","height","number_leaves","number_herb_damaged","number_fungal_damaged","number_necrotic_damaged","percent_hmin","percent_hmax","percent_fmin","percent_fmax","percent_nmin","percent_nmax","month","year","percent_herb","percent_necrose","percent_fungal","notes"
"1181",2023-09-28,"b","bo31","bo31-iv",4,"346","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",43,10,1,0,0,0.05,0.05,NA,NA,NA,NA,9,2023,0.1,0,0,"internal invader"
"1182",2023-09-28,"b","bq29","bq29-i",1,"1312","castanopsis fargesii","castanopsis","fagaceae","tree","II","sapling","n",23,7,3,0,0,0.03,0.2,NA,NA,NA,NA,9,2023,0.428571428571429,0,0,"internal invader"
"1183",2023-09-28,"b","bq29","bq29-ii",1,"121","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",61,48,1,0,0,0.3,0.3,NA,NA,NA,NA,9,2023,0.0208333333333333,0,0,"planted, but not at this site"
"1184",2023-09-28,"b","bq29","bq29-ii",1,"268","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","seedling","r",12,44,2,1,0,0.01,0.2,0.2,0.2,NA,NA,9,2023,0.0454545454545455,0,0.0227272727272727,"external invader"
"1185",2023-09-28,"b","bq29","bq29-ii",1,"297","dalbergia hupeana","dalbergia","fabaceae","tree","EI","sapling","1",31,67,33,0,0,0.01,0.4,NA,NA,NA,NA,9,2023,0.492537313432836,0,0,"external invader"
"1186",2023-09-28,"b","bq29","bq29-ii",1,"568","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",79,150,30,0,0,0.05,0.25,NA,NA,NA,NA,9,2023,0.2,0,0,"5; external invader"
"1187",2023-09-28,"b","bq29","bq29-ii",1,"776","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",44,22,7,11,0,0.1,0.5,0.05,0.3,NA,NA,9,2023,0.318181818181818,0,0.5,"planted, but not at this site"
"1188",2023-09-28,"b","bq29","bq29-iii",1,"1252","camellia japonica","camellia","theaceae","shrub/tree","EI","seedling","n",13,15,3,0,1,0.01,0.03,NA,NA,0.05,0.05,9,2023,0.2,0.0666666666666667,0,"external invader"
"1189",2023-09-28,"b","bq29","bq29-iii",1,"1394","unknown sp.","unknown","unknown","unknown",NA,"sapling","n",31,9,9,0,0,0.01,0.05,NA,NA,NA,NA,9,2023,1,0,0,NA
"1190",2023-09-28,"b","bq29","bq29-iii",1,"300","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",62,180,30,0,6,0.01,0.3,NA,NA,0.03,0.03,9,2023,0.166666666666667,0.0333333333333333,0,"6; external invader"
"1191",2023-09-28,"b","bq29","bq29-iii",1,"468x","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"external invader"
"1192",2023-09-28,"b","bq29","bq29-iii",1,"48","liquidambar formosana","liquidambar","altingiaceae","tree","ASP","sapling","r",91,330,44,198,0,0.01,0.05,0.01,0.05,NA,NA,9,2023,0.133333333333333,0,0.6,"11; planted, but not at this site"
"1193",2023-09-28,"b","bq29","bq29-iii",1,"615","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","n",60,120,12,0,8,0.01,0.05,NA,NA,0.5,0.5,9,2023,0.1,0.0666666666666667,0,"4; planted, but not at this site"
"1194",2023-09-28,"b","bq29","bq29-iii",1,"785","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",18,11,2,0,0,0.01,0.1,NA,NA,NA,NA,9,2023,0.181818181818182,0,0,"external invader"
"1195",2023-09-28,"b","bq29","bq29-iv",1,"1331","unknown sp.","unknown","unknown","unknown",NA,"sapling","n",75,55,19,0,7,0.01,0.3,NA,NA,0.01,0.5,9,2023,0.345454545454545,0.127272727272727,0,NA
"1196",2023-09-28,"b","bq29","bq29-iv",1,"1346","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",50,63,9,4,0,0.01,0.2,0.01,0.1,NA,NA,9,2023,0.142857142857143,0,0.0634920634920635,"external invader"
"1197",2023-09-28,"b","bq29","bq29-iv",1,"1416","unknown sp.","unknown","unknown","unknown",NA,"sapling","s",25,21,4,0,0,0.01,0.3,NA,NA,NA,NA,9,2023,0.19047619047619,0,0,NA
"1198",2023-09-28,"b","bq29","bq29-iv",1,"27","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"external invader"
"1199",2023-09-28,"b","bq29","bq29-iv",1,"270","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",18,20,4,0,10,0.01,0.05,NA,NA,0.01,0.1,9,2023,0.2,0.5,0,"internal invader"
"1200",2023-09-28,"b","bq29","bq29-iv",1,"301","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",47,42,16,0,4,0.01,0.3,NA,NA,0.01,0.1,9,2023,0.380952380952381,0.0952380952380952,0,"external invader"
"1201",2023-09-28,"b","bq29","bq29-iv",1,"386","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,NA
"1202",2023-09-28,"b","bq29","bq29-iv",1,"395","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",51,270,27,9,0,0.01,0.03,0.03,0.03,NA,NA,9,2023,0.1,0,0.0333333333333333,"9; external invader"
"1203",2023-09-28,"b","bq29","bq29-iv",1,"580","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,NA
"1204",2023-09-29,"b","bt8","bt8-i",24,"1319","unknown sp.","unknown","unknown","unknown",NA,NA,"h",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"10; NA"
"1205",2023-09-29,"b","bt8","bt8-i",24,"1327","unknown sp.","unknown","unknown","unknown",NA,NA,"f",10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"fern; NA"
"1206",2023-09-29,"b","bt8","bt8-i",24,"1408","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","sapling","n",34,28,21,0,0,0.1,0.95,NA,NA,NA,NA,9,2023,0.75,0,0,"external invader"
"1207",2023-09-29,"b","bt8","bt8-i",24,"570","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",36,100,23,0,0,0.01,0.1,NA,NA,NA,NA,9,2023,0.23,0,0,"3; planted, but not at this site"
"1208",2023-09-29,"b","bt8","bt8-i",24,"813","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",77,100,13,10,0,0.01,0.05,0.01,0.03,NA,NA,9,2023,0.13,0,0.1,"3; external invader"
"1209",2023-09-29,"b","bt8","bt8-i.o",24,"1340","smilax glabra","smilax","smilacaceae","shrub/liana","EI","sapling","l",30,6,2,0,0,0.2,0.4,NA,NA,NA,NA,9,2023,0.333333333333333,0,0,"external invader"
"1210",2023-09-29,"b","bt8","bt8-i.o",24,"1364","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","seedling","n",15,15,4,0,0,0.01,0.3,NA,NA,NA,NA,9,2023,0.266666666666667,0,0,"external invader"
"1211",2023-09-29,"b","bt8","bt8-i.o",24,"489","alniphyllum fortunei","alniphyllum","styracaceae","tree","R","sapling","1",40,72,35,28,0,0.01,0.1,0.01,0.05,NA,NA,9,2023,0.486111111111111,0,0.388888888888889,"regeneration"
"1212",2023-09-29,"b","bt8","bt8-i.o",24,"55","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","1",39,23,4,2,0,0.01,0.05,0.01,0.05,NA,NA,9,2023,0.173913043478261,0,0.0869565217391304,"external invader"
"1213",2023-09-29,"b","bt8","bt8-i.o",24,"727","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",23,14,11,12,0,0.01,0.2,0.01,0.3,NA,NA,9,2023,0.785714285714286,0,0.857142857142857,"internal invader"
"1214",2023-09-29,"b","bt8","bt8-ii",24,"1264","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",20,17,7,0,0,0.01,0.3,NA,NA,NA,NA,9,2023,0.411764705882353,0,0,"external invader"
"1215",2023-09-29,"b","bt8","bt8-ii",24,"1272","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",9,4,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,NA
"1216",2023-09-29,"b","bt8","bt8-ii",24,"1389","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI","sapling","n",30,150,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"5; external invader"
"1217",2023-09-29,"b","bt8","bt8-ii",24,"307","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",95,67,4,12,0,0.01,0.05,0.01,0.03,NA,NA,9,2023,0.0597014925373134,0,0.17910447761194,"external invader"
"1218",2023-09-29,"b","bt8","bt8-ii",24,"314","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",46,52,2,0,0,0.01,0.03,NA,NA,NA,NA,9,2023,0.0384615384615385,0,0,"external invader"
"1219",2023-09-29,"b","bt8","bt8-ii",24,"58","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",43,32,7,0,0,0.1,0.2,NA,NA,NA,NA,9,2023,0.21875,0,0,"internal invader"
"1220",2023-09-29,"b","bt8","bt8-ii",24,"810","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",55,120,76,0,4,0.01,0.1,NA,NA,0.2,0.2,9,2023,0.633333333333333,0.0333333333333333,0,"4; external invader"
"1221",2023-09-29,"b","bt8","bt8-ii",24,"818","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",91,6,0,2,0,NA,NA,0.2,0.2,NA,NA,9,2023,0,0,0.333333333333333,"planted, but not at this site"
"1222",2023-09-29,"b","bt8","bt8-ii",24,"824","machilus leptophylla","machilus","lauraceae","shrub/tree","R","sapling","1",50,37,26,7,0,0.05,0.6,0.03,0.03,NA,NA,9,2023,0.702702702702703,0,0.189189189189189,"regeneration"
"1223",2023-09-29,"b","bt8","bt8-ii.o",24,"1451","aralia chinensis","aralia","araliaceae","tree","EI","sapling","n",106,21,11,0,0,0.05,0.8,NA,NA,NA,NA,9,2023,0.523809523809524,0,0,"external invader"
"1224",2023-09-29,"b","bt8","bt8-ii.o",24,"564","liquidambar formosana","liquidambar","altingiaceae","tree","ASP","sapling","1",68,120,16,0,36,0.01,0.05,NA,NA,0.01,0.3,9,2023,0.133333333333333,0.3,0,"4; planted, but not at this site"
"1225",2023-09-29,"b","bt8","bt8-ii.o",24,"601","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",47,71,20,0,3,0.01,0.2,NA,NA,0.01,0.03,9,2023,0.28169014084507,0.0422535211267606,0,"external invader"
"1226",2023-09-29,"b","bt8","bt8-ii.o",24,"735","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP","sapling","1",65,180,18,0,0,0.01,0.1,NA,NA,NA,NA,9,2023,0.1,0,0,"6; planted, but not at this site"
"1227",2023-09-29,"b","bt8","bt8-iii",24,"635","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",8,4,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,NA
"1228",2023-09-29,"b","bt8","bt8-iii",24,"635x","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"planted, but not at this site"
"1229",2023-09-29,"b","bt8","bt8-iii",24,"687","ilex suaveolens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",44,120,32,0,0,0.01,0.2,NA,NA,NA,NA,9,2023,0.266666666666667,0,0,"4; external invader"
"1230",2023-09-29,"b","bt8","bt8-iii",24,"694","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","1",13,9,4,8,0,0.01,0.2,0.01,0.05,NA,NA,9,2023,0.444444444444444,0,0.888888888888889,"external invader"
"1231",2023-09-29,"b","bt8","bt8-iii",24,"765","toxicodendron succedaneum","toxicodendron","anacardiaceae","shrub/tree/liana","EI","sapling","1",60,11,11,0,0,0.01,0.3,NA,NA,NA,NA,9,2023,1,0,0,"external invader"
"1232",2023-09-29,"b","bt8","bt8-iii.o",24,"1360","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",5,5,2,0,0,0.2,0.3,NA,NA,NA,NA,9,2023,0.4,0,0,NA
"1233",2023-09-29,"b","bt8","bt8-iii.o",24,"285","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"planted, but not at this site"
"1234",2023-09-29,"b","bt8","bt8-iii.o",24,"400","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",44,67,10,2,0,0.01,0.1,0.01,0.03,NA,NA,9,2023,0.149253731343284,0,0.0298507462686567,"external invader"
"1235",2023-09-29,"b","bt8","bt8-iii.o",24,"725","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",34,37,17,17,0,0.01,0.4,0.01,0.03,NA,NA,9,2023,0.45945945945946,0,0.45945945945946,"external invader"
"1236",2023-09-29,"b","bt8","bt8-iii.o",24,"731","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",35,9,9,0,0,0.01,0.1,NA,NA,NA,NA,9,2023,1,0,0,"external invader"
"1237",2023-09-29,"b","bt8","bt8-iv",24,"1341","symplocos stellaris","symplocos","symplocaceae","shrub/tree","EI","seedling","n",9,5,5,0,0,0.5,0.99,NA,NA,NA,NA,9,2023,1,0,0,"external invader"
"1238",2023-09-29,"b","bt8","bt8-iv",24,"1390","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","sapling","n",24,49,24,0,0,0.01,0.3,NA,NA,NA,NA,9,2023,0.489795918367347,0,0,"external invader"
"1239",2023-09-29,"b","bt8","bt8-iv",24,"836","ailanthus altissima","ailanthus","simaroubaceae","tree","R","sapling","1",104,20,12,0,0,0.01,0.99,NA,NA,NA,NA,9,2023,0.6,0,0,"regeneration"
"1240",2023-09-29,"b","bt8","bt8-iv.o",24,"1250","crataegus cuneata","crataegus","rosaceae","shrub/tree","EI","sapling","n",20,19,9,2,0,0.01,0.1,0.9,0.9,NA,NA,9,2023,0.473684210526316,0,0.105263157894737,"external invader"
"1241",2023-09-29,"b","bt8","bt8-iv.o",24,"1259","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","s",9,15,8,0,0,0.1,0.4,NA,NA,NA,NA,9,2023,0.533333333333333,0,0,"external invader"
"1242",2023-09-29,"b","bt8","bt8-iv.o",24,"1343","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","s",7,4,3,0,1,0.15,0.8,NA,NA,0.1,0.1,9,2023,0.75,0.25,0,"external invader"
"1243",2023-09-29,"b","bt8","bt8-iv.o",24,"1358","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","s",14,3,3,0,0,0.4,0.8,NA,NA,NA,NA,9,2023,1,0,0,"external invader"
"1244",2023-09-29,"b","bt8","bt8-iv.o",24,"1369","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","s",7,4,3,0,0,0.2,0.8,NA,NA,NA,NA,9,2023,0.75,0,0,"external invader"
"1245",2023-09-29,"b","bt8","bt8-iv.o",24,"1371","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","s",6,3,2,0,0,0.9,0.9,NA,NA,NA,NA,9,2023,0.666666666666667,0,0,"external invader"
"1246",2023-09-29,"b","bt8","bt8-iv.o",24,"1400","camellia sp.","camellia","theaceae","shrub/tree","EI","seedling","s",12,4,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"seedling; external invader"
"1247",2023-09-29,"b","bt8","bt8-iv.o",24,"1407","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","s",15,3,3,0,0,0.4,0.7,NA,NA,NA,NA,9,2023,1,0,0,"external invader"
"1248",2023-09-29,"b","bt8","bt8-iv.o",24,"640","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",91,270,54,45,0,0.01,0.1,0.01,0.1,NA,NA,9,2023,0.2,0,0.166666666666667,"9; external invader"
"1249",2023-09-29,"b","bt8","bt8-iv.o",24,"652","camellia sinensis","camellia","theaceae","shrub/tree","EI","sapling","1",71,240,56,8,0,0.01,0.5,0.3,NA,NA,NA,9,2023,0.233333333333333,0,0.0333333333333333,"8; external invader"
"1250",2023-09-29,"b","bt8","bt8-iv.o",24,"671","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",55,180,36,0,24,0.01,0.1,NA,NA,0.01,0.2,9,2023,0.2,0.133333333333333,0,"6; planted, but not at this site"
"1251",2023-09-29,"b","bt8","bt8-iv.o",24,"840","trema cannabina","trema","cannabaceae","tree","EI","sapling","1",36,55,27,0,0,0.05,0.4,NA,NA,NA,NA,9,2023,0.490909090909091,0,0,"external invader"
"1252",2023-09-29,"b","bw10","bw10-i",1,"303","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",70,58,7,0,0,0.01,0.03,NA,NA,NA,NA,9,2023,0.120689655172414,0,0,"external invader"
"1253",2023-09-29,"b","bw10","bw10-i",1,"457","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",65,68,12,0,0,0.01,0.05,NA,NA,NA,NA,9,2023,0.176470588235294,0,0,"external invader"
"1254",2023-09-29,"b","bw10","bw10-ii",1,"114","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",49,83,11,7,0,0.05,0.7,0.03,0.1,NA,NA,9,2023,0.132530120481928,0,0.0843373493975904,"internal invader"
"1255",2023-09-29,"b","bw10","bw10-ii",1,"1229","itea omeiensis","itea","iteaceae","shrub","II","seedling","n",2,3,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"seedling; internal invader"
"1256",2023-09-29,"b","bw10","bw10-ii",1,"1229","itea omeiensis","itea","iteaceae","shrub","II","seedling","s",3,3,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"seedling; internal invader"
"1257",2023-09-29,"b","bw10","bw10-ii",1,"1237","quercus fabri","quercus","fagaceae","tree","ASP","sapling","n",17,6,3,1,0,0.1,0.15,0.25,0.25,NA,NA,9,2023,0.5,0,0.166666666666667,"planted, but not at this site"
"1258",2023-09-29,"b","bw10","bw10-ii",1,"1248","quercus fabri","quercus","fagaceae","tree","ASP","seedling","n",12,5,5,2,0,0.1,0.25,0.05,0.05,NA,NA,9,2023,1,0,0.4,"planted, but not at this site"
"1259",2023-09-29,"b","bw10","bw10-ii",1,"1257","itea omeiensis","itea","iteaceae","shrub","II","seedling","n;s",9,4,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"seedling; internal invader"
"1260",2023-09-29,"b","bw10","bw10-ii",1,"1281","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",47,36,1,0,3,0.2,0.2,NA,NA,0.01,0.05,9,2023,0.0277777777777778,0.0833333333333333,0,"internal invader"
"1261",2023-09-29,"b","bw10","bw10-ii",1,"1300","quercus fabri","quercus","fagaceae","tree","ASP","sapling","n",23,15,10,0,3,0.05,0.35,NA,NA,0.01,0.2,9,2023,0.666666666666667,0.2,0,"planted, but not at this site"
"1262",2023-09-29,"b","bw10","bw10-ii",1,"1317","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",53,26,2,0,1,0.01,0.2,NA,NA,0.2,0.2,9,2023,0.0769230769230769,0.0384615384615385,0,"internal invader"
"1263",2023-09-29,"b","bw10","bw10-ii",1,"132","quercus fabri","quercus","fagaceae","tree","ASP","sapling","1",29,5,4,0,0,0.15,0.3,NA,NA,NA,NA,9,2023,0.8,0,0,"planted, but not at this site"
"1264",2023-09-29,"b","bw10","bw10-ii",1,"1334","itea omeiensis","itea","iteaceae","shrub","II","seedling","n;s",8,5,0,0,1,NA,NA,NA,NA,0.05,0.05,9,2023,0,0.2,0,"seedling; internal invader"
"1265",2023-09-29,"b","bw10","bw10-ii",1,"1404","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",28,17,3,0,1,0.3,0.95,NA,NA,0.2,0.2,9,2023,0.176470588235294,0.0588235294117647,0,"internal invader"
"1266",2023-09-29,"b","bw10","bw10-ii",1,"414","castanopsis sclerophylla","castanopsis","fagaceae","tree","II","sapling","r",160,390,156,26,0,0.03,0.8,0.1,0.2,NA,NA,9,2023,0.4,0,0.0666666666666667,"13; internal invader"
"1267",2023-09-29,"b","bw10","bw10-iii",1,"1275","syzygium buxifolium","syzygium","myrtaceae","shrub/tree","II","sapling","n",97,500,50,0,0,0.03,0.03,NA,NA,NA,NA,9,2023,0.1,0,0,"internal invader"
"1268",2023-09-29,"b","bw10","bw10-iii",1,"1289","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP","sapling","n",26,180,42,0,12,0.01,0.7,NA,NA,0.05,0.05,9,2023,0.233333333333333,0.0666666666666667,0,"6; planted, but not at this site"
"1269",2023-09-29,"b","bw10","bw10-iii",1,"182x","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"same individual as 441; external invader"
"1270",2023-09-29,"b","bw10","bw10-iii",1,"404","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",60,180,66,0,12,0.05,0.05,NA,NA,0.1,0.2,9,2023,0.366666666666667,0.0666666666666667,0,"6; external invader"
"1271",2023-09-29,"b","bw10","bw10-iii",1,"434","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"absent and label recovered; external invader"
"1272",2023-09-29,"b","bw10","bw10-iii",1,"441","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",54,94,11,0,7,0.01,0.01,NA,NA,0.01,0.1,9,2023,0.117021276595745,0.074468085106383,0,"external invader"
"1273",2023-09-29,"b","bw10","bw10-iii",1,"448","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",81,150,30,0,5,0.01,0.2,NA,NA,0.2,0.2,9,2023,0.2,0.0333333333333333,0,"5; external invader"
"1274",2023-09-29,"b","bw10","bw10-iii",1,"63","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",70,120,8,28,0,0.01,0.01,0.01,0.03,NA,NA,9,2023,0.0666666666666667,0,0.233333333333333,"4; external invader"
"1275",2023-09-29,"b","bw10","bw10-iv",1,"22","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",74,150,35,40,0,0.05,0.5,0.01,0.1,NA,NA,9,2023,0.233333333333333,0,0.266666666666667,"5; external invader"
"1276",2023-09-29,"b","bw10","bw10-iv",1,"231","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","1",105,500,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"28; planted, but not at this site"
"1277",2023-09-29,"b","bw10","bw10-iv",1,"439","rhus chinensis","rhus","anacardiaceae","shrub/tree","ASP","sapling","1",54,7,5,4,0,0.01,0.05,0.2,0.2,NA,NA,9,2023,0.714285714285714,0,0.571428571428571,"planted, but not at this site"
"1278",2023-09-29,"b","bw11","bw11-i",1,"1242","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree",NA,"seedling","s",7,3,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,NA
"1279",2023-09-29,"b","bw11","bw11-i",1,"1246","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",20,14,2,0,0,0.01,0.03,NA,NA,NA,NA,9,2023,0.142857142857143,0,0,"internal invader"
"1280",2023-09-29,"b","bw11","bw11-i",1,"1256","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","n",19,27,6,0,0,0.01,0.4,NA,NA,NA,NA,9,2023,0.222222222222222,0,0,"external invader"
"1281",2023-09-29,"b","bw11","bw11-i",1,"1307","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",40,43,6,3,0,0.05,0.2,0.01,0.03,NA,NA,9,2023,0.13953488372093,0,0.0697674418604651,"note: cut; external invader"
"1282",2023-09-29,"b","bw11","bw11-i",1,"1308","unknown sp.","unknown","unknown","unknown",NA,"sapling","s",17,18,3,0,2,0.01,0.03,NA,NA,0.01,0.05,9,2023,0.166666666666667,0.111111111111111,0,NA
"1283",2023-09-29,"b","bw11","bw11-i",1,"1322","melia azedarach","melia","meliaceae","tree","ASP","sapling","n",23,4,0,0,2,NA,NA,NA,NA,0.01,0.01,9,2023,0,0.5,0,"planted, but not at this site"
"1284",2023-09-29,"b","bw11","bw11-i",1,"1354","unknown sp.","unknown","unknown","unknown",NA,"seedling","s",8,5,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,NA
"1285",2023-09-29,"b","bw11","bw11-i",1,"216","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","ASP","sapling","1",60,47,3,0,3,0.01,0.5,NA,NA,0.05,0.1,9,2023,0.0638297872340425,0.0638297872340425,0,"planted, but not at this site"
"1286",2023-09-29,"b","bw11","bw11-i",1,"217","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",18,46,4,0,1,0.01,0.1,NA,NA,0.05,0.05,9,2023,0.0869565217391304,0.0217391304347826,0,"external invader"
"1287",2023-09-29,"b","bw11","bw11-i",1,"259","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"presumed id, dead and label retreived in sep 23; external invader"
"1288",2023-09-29,"b","bw11","bw11-i",1,"344x","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"external invader"
"1289",2023-09-29,"b","bw11","bw11-i",1,"409","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"external invader"
